ºÏÔ¼´úÂë,¸üĞÂÊ±¼ä,×îĞÂ¼Û,³É½»Á¿,Âò¼ÛÒ»,ÂòÁ¿Ò»,Âô¼ÛÒ»,ÂôÁ¿Ò»,³Ö²ÖÁ¿,»»ÊÖÂÊ
au1806,14:50:49.0,275.3,272640,276.8,275.25,148,275.3,61,315406,7.51124e+10
au1806,14:50:49.500,275.3,272640,276.8,275.25,148,275.3,61,315406,7.51124e+10
au1806,14:50:50.0,275.3,272648,276.8,275.25,148,275.3,57,315406,7.51146e+10
au1806,14:50:50.500,275.3,272648,276.8,275.25,148,275.3,61,315406,7.51146e+10
au1806,14:50:51.0,275.3,272650,276.8,275.25,148,275.3,60,315406,7.51152e+10
au1806,14:50:51.500,275.3,272650,276.8,275.25,148,275.3,61,315406,7.51152e+10
au1806,14:50:52.500,275.3,272684,276.8,275.25,148,275.3,45,315374,7.51245e+10
au1806,14:50:53.0,275.25,272686,276.8,275.25,147,275.3,77,315376,7.51251e+10
au1806,14:50:53.500,275.25,272686,276.8,275.25,147,275.3,82,315376,7.51251e+10
au1806,14:50:54.0,275.25,272686,276.8,275.25,147,275.3,89,315376,7.51251e+10
au1806,14:50:54.500,275.25,272698,276.8,275.25,141,275.3,89,315376,7.51284e+10
au1806,14:50:55.0,275.3,272700,276.8,275.25,141,275.3,101,315376,7.51289e+10
au1806,14:50:55.500,275.3,272700,276.8,275.25,137,275.3,105,315376,7.51289e+10
au1806,14:50:56.0,275.3,272700,276.8,275.25,137,275.3,105,315376,7.51289e+10
au1806,14:50:56.500,275.3,272700,276.8,275.25,137,275.3,106,315376,7.51289e+10
au1806,14:50:57.0,275.3,272700,276.8,275.25,137,275.3,106,315376,7.51289e+10
au1806,14:50:58.500,275.3,272700,276.8,275.25,137,275.3,109,315376,7.51289e+10
au1806,14:50:59.0,275.3,272700,276.8,275.25,136,275.3,109,315376,7.51289e+10
au1806,14:51:00.0,275.3,272700,276.8,275.25,136,275.3,109,315376,7.51289e+10
au1806,14:51:00.500,275.3,272700,276.8,275.25,136,275.3,109,315376,7.51289e+10
au1806,14:51:01.0,275.3,272718,276.8,275.25,135,275.3,101,315360,7.51339e+10
au1806,14:51:02.500,275.3,272724,276.8,275.25,136,275.3,98,315360,7.51355e+10
au1806,14:51:03.500,275.3,272724,276.8,275.25,136,275.3,98,315360,7.51355e+10
au1806,14:51:04.0,275.3,272728,276.8,275.25,144,275.3,96,315360,7.51366e+10
au1806,14:51:05.500,275.3,272728,276.8,275.25,144,275.3,91,315360,7.51366e+10
au1806,14:51:06.500,275.3,272732,276.8,275.25,144,275.3,89,315360,7.51377e+10
au1806,14:51:07.500,275.3,272734,276.8,275.25,144,275.3,90,315360,7.51383e+10
au1806,14:51:08.0,275.3,272734,276.8,275.25,157,275.3,86,315360,7.51383e+10
au1806,14:51:09.0,275.3,272738,276.8,275.25,157,275.3,84,315360,7.51394e+10
au1806,14:51:09.500,275.3,272738,276.8,275.25,157,275.3,84,315360,7.51394e+10
au1806,14:51:10.0,275.3,272738,276.8,275.25,157,275.3,84,315360,7.51394e+10
au1806,14:51:10.500,275.3,272738,276.8,275.25,157,275.3,88,315360,7.51394e+10
au1806,14:51:11.0,275.3,272738,276.8,275.25,157,275.3,95,315360,7.51394e+10
au1806,14:51:11.500,275.3,272738,276.8,275.25,159,275.3,95,315360,7.51394e+10
au1806,14:51:12.0,275.3,272862,276.8,275.25,160,275.3,34,315338,7.51735e+10
au1806,14:51:12.500,275.3,272884,276.8,275.25,160,275.3,10,315334,7.51796e+10
au1806,14:51:13.0,275.3,272908,276.8,275.25,164,275.3,33,315348,7.51862e+10
au1806,14:51:13.500,275.3,272908,276.8,275.25,166,275.3,33,315348,7.51862e+10
au1806,14:51:14.0,275.3,272908,276.8,275.25,166,275.3,74,315348,7.51862e+10
au1806,14:51:14.500,275.3,272910,276.8,275.25,166,275.3,73,315348,7.51868e+10
au1806,14:51:15.0,275.3,272910,276.8,275.25,166,275.3,74,315348,7.51868e+10
au1806,14:51:15.500,275.3,272912,276.8,275.25,166,275.3,74,315350,7.51873e+10
au1806,14:51:16.500,275.3,272914,276.8,275.25,169,275.3,73,315352,7.51879e+10
au1806,14:51:18.0,275.3,273022,276.8,275.25,169,275.3,19,315304,7.52176e+10
au1806,14:51:19.0,275.3,273022,276.8,275.25,169,275.3,14,315304,7.52176e+10
au1806,14:51:19.500,275.25,273222,276.8,275.25,78,275.3,15,315186,7.52726e+10
au1806,14:51:20.0,275.25,273222,276.8,275.25,75,275.3,28,315186,7.52726e+10
au1806,14:51:20.500,275.25,273222,276.8,275.25,86,275.3,49,315186,7.52726e+10
au1806,14:51:21.0,275.25,273222,276.8,275.25,92,275.3,66,315186,7.52726e+10
au1806,14:51:21.500,275.25,273222,276.8,275.25,88,275.3,68,315186,7.52726e+10
au1806,14:51:22.0,275.25,273222,276.8,275.25,83,275.3,87,315186,7.52726e+10
au1806,14:51:22.500,275.25,273222,276.8,275.25,78,275.3,88,315186,7.52726e+10
au1806,14:51:23.0,275.25,273222,276.8,275.25,78,275.3,93,315186,7.52726e+10
au1806,14:51:24.0,275.3,273224,276.8,275.25,78,275.3,93,315186,7.52732e+10
au1806,14:51:24.500,275.3,273224,276.8,275.25,78,275.3,94,315186,7.52732e+10
au1806,14:51:27.0,275.25,273234,276.8,275.25,73,275.3,94,315186,7.52759e+10
au1806,14:51:27.500,275.25,273234,276.8,275.25,74,275.3,94,315186,7.52759e+10
au1806,14:51:28.0,275.25,273234,276.8,275.25,74,275.3,95,315186,7.52759e+10
au1806,14:51:30.0,275.25,273234,276.8,275.25,76,275.3,95,315186,7.52759e+10
au1806,14:51:31.0,275.25,273234,276.8,275.25,77,275.3,95,315186,7.52759e+10
au1806,14:51:32.0,275.25,273234,276.8,275.25,79,275.3,95,315186,7.52759e+10
au1806,14:51:32.500,275.25,273234,276.8,275.25,78,275.3,95,315186,7.52759e+10
au1806,14:51:33.0,275.3,273274,276.8,275.25,78,275.3,75,315158,7.5287e+10
au1806,14:51:33.500,275.3,273274,276.8,275.25,86,275.3,65,315158,7.5287e+10
au1806,14:51:34.0,275.3,273274,276.8,275.25,91,275.3,70,315158,7.5287e+10
au1806,14:51:34.500,275.3,273274,276.8,275.25,93,275.3,70,315158,7.5287e+10
au1806,14:51:36.500,275.3,273274,276.8,275.25,113,275.3,70,315158,7.5287e+10
au1806,14:51:37.0,275.3,273274,276.8,275.25,128,275.3,60,315158,7.5287e+10
au1806,14:51:37.500,275.3,273274,276.8,275.25,127,275.3,45,315158,7.5287e+10
au1806,14:51:38.0,275.3,273274,276.8,275.25,127,275.3,19,315158,7.5287e+10
au1806,14:51:38.500,275.3,273274,276.8,275.25,127,275.3,20,315158,7.5287e+10
au1806,14:51:39.0,275.3,273274,276.8,275.25,127,275.3,21,315158,7.5287e+10
au1806,14:51:39.500,275.3,273276,276.8,275.25,127,275.3,20,315158,7.52875e+10
au1806,14:51:40.0,275.25,273280,276.8,275.25,125,275.3,20,315154,7.52886e+10
au1806,14:51:42.0,275.25,273280,276.8,275.25,128,275.3,20,315154,7.52886e+10
au1806,14:51:42.500,275.3,273320,276.8,275.3,9,275.35,109,315122,7.52996e+10
au1806,14:51:43.0,275.3,273340,276.8,275.3,5,275.35,119,315102,7.53051e+10
au1806,14:51:43.500,275.3,273352,276.8,275.3,13,275.35,119,315092,7.53084e+10
au1806,14:51:44.0,275.3,273388,276.8,275.3,1,275.35,119,315084,7.53183e+10
au1806,14:51:44.500,275.35,273396,276.8,275.25,128,275.35,116,315088,7.53205e+10
au1806,14:51:45.0,275.35,273396,276.8,275.25,128,275.3,2,315088,7.53205e+10
au1806,14:51:45.500,275.35,273396,276.8,275.25,126,275.3,10,315088,7.53205e+10
au1806,14:51:46.0,275.3,273400,276.8,275.25,127,275.3,13,315084,7.53216e+10
au1806,14:51:46.500,275.3,273400,276.8,275.25,127,275.3,13,315084,7.53216e+10
au1806,14:51:47.0,275.3,273402,276.8,275.25,128,275.3,12,315084,7.53222e+10
au1806,14:51:47.500,275.3,273402,276.8,275.25,129,275.3,12,315084,7.53222e+10
au1806,14:51:48.0,275.3,273402,276.8,275.25,144,275.3,12,315084,7.53222e+10
au1806,14:51:48.500,275.3,273404,276.8,275.25,143,275.3,11,315086,7.53227e+10
au1806,14:51:49.0,275.3,273404,276.8,275.25,158,275.3,12,315086,7.53227e+10
au1806,14:51:50.0,275.3,273406,276.8,275.25,158,275.3,11,315086,7.53233e+10
au1806,14:51:51.500,275.3,273406,276.8,275.25,159,275.3,11,315086,7.53233e+10
au1806,14:51:52.0,275.3,273410,276.8,275.25,160,275.3,9,315090,7.53244e+10
au1806,14:51:52.500,275.3,273410,276.8,275.25,160,275.3,10,315090,7.53244e+10
au1806,14:51:53.0,275.3,273414,276.8,275.25,160,275.3,8,315090,7.53255e+10
au1806,14:51:53.500,275.3,273414,276.8,275.25,162,275.3,8,315090,7.53255e+10
au1806,14:51:54.0,275.3,273414,276.8,275.25,164,275.3,8,315090,7.53255e+10
au1806,14:51:54.500,275.25,273416,276.8,275.25,163,275.3,8,315088,7.5326e+10
au1806,14:51:55.500,275.3,273424,276.8,275.25,176,275.3,4,315088,7.53282e+10
au1806,14:51:56.0,275.3,273424,276.8,275.25,176,275.3,7,315088,7.53282e+10
au1806,14:51:57.0,275.3,273426,276.8,275.25,176,275.3,6,315090,7.53288e+10
au1806,14:51:57.500,275.25,273440,276.8,275.25,169,275.3,6,315076,7.53327e+10
au1806,14:51:58.0,275.25,273440,276.8,275.25,169,275.3,7,315076,7.53327e+10
au1806,14:51:58.500,275.25,273440,276.8,275.25,169,275.3,8,315076,7.53327e+10
au1806,14:51:59.0,275.25,273440,276.8,275.25,168,275.3,10,315076,7.53327e+10
au1806,14:51:59.500,275.25,273446,276.8,275.25,166,275.3,26,315072,7.53343e+10
au1806,14:52:00.0,275.3,273450,276.8,275.25,176,275.3,31,315072,7.53354e+10
au1806,14:52:01.0,275.3,273450,276.8,275.25,176,275.3,30,315072,7.53354e+10
au1806,14:52:01.500,275.3,273464,276.8,275.25,176,275.3,23,315076,7.53393e+10
au1806,14:52:02.0,275.3,273464,276.8,275.25,176,275.3,26,315076,7.53393e+10
au1806,14:52:02.500,275.25,273466,276.8,275.25,175,275.3,27,315074,7.53398e+10
au1806,14:52:03.0,275.25,273466,276.8,275.25,175,275.3,23,315074,7.53398e+10
au1806,14:52:03.500,275.3,273468,276.8,275.25,174,275.3,40,315076,7.53404e+10
au1806,14:52:04.0,275.3,273470,276.8,275.25,162,275.3,41,315078,7.53409e+10
au1806,14:52:05.500,275.3,273470,276.8,275.25,162,275.3,41,315078,7.53409e+10
au1806,14:52:06.0,275.3,273470,276.8,275.25,160,275.3,41,315078,7.53409e+10
au1806,14:52:06.500,275.3,273470,276.8,275.25,160,275.3,42,315078,7.53409e+10
au1806,14:52:07.0,275.3,273470,276.8,275.25,160,275.3,43,315078,7.53409e+10
au1806,14:52:07.500,275.3,273470,276.8,275.25,161,275.3,25,315078,7.53409e+10
au1806,14:52:08.0,275.3,273488,276.8,275.25,162,275.3,16,315074,7.53459e+10
au1806,14:52:09.0,275.3,273500,276.8,275.25,162,275.3,10,315082,7.53492e+10
au1806,14:52:09.500,275.3,273500,276.8,275.25,162,275.3,12,315082,7.53492e+10
au1806,14:52:10.0,275.3,273504,276.8,275.25,162,275.3,10,315082,7.53503e+10
au1806,14:52:10.500,275.3,273504,276.8,275.25,164,275.3,10,315082,7.53503e+10
au1806,14:52:11.0,275.3,273504,276.8,275.25,164,275.3,12,315082,7.53503e+10
au1806,14:52:11.500,275.3,273524,276.8,275.25,165,275.3,2,315098,7.53558e+10
au1806,14:52:13.0,275.3,273524,276.8,275.25,165,275.3,3,315098,7.53558e+10
au1806,14:52:14.0,275.35,273546,276.8,275.25,165,275.35,126,315096,7.53618e+10
au1806,14:52:14.500,275.35,273558,276.8,275.25,165,275.35,125,315096,7.53651e+10
au1806,14:52:15.0,275.35,273558,276.8,275.3,1,275.35,125,315096,7.53651e+10
au1806,14:52:15.500,275.35,273558,276.8,275.3,12,275.35,126,315096,7.53651e+10
au1806,14:52:16.500,275.35,273558,276.8,275.3,20,275.35,126,315096,7.53651e+10
au1806,14:52:17.0,275.35,273558,276.8,275.3,20,275.35,128,315096,7.53651e+10
au1806,14:52:17.500,275.3,273570,276.8,275.3,14,275.35,128,315086,7.53684e+10
au1806,14:52:18.0,275.3,273588,276.8,275.3,5,275.35,128,315086,7.53734e+10
au1806,14:52:18.500,275.3,273588,276.8,275.3,8,275.35,128,315086,7.53734e+10
au1806,14:52:19.0,275.3,273588,276.8,275.3,8,275.35,128,315086,7.53734e+10
au1806,14:52:20.0,275.35,273602,276.8,275.3,9,275.35,121,315076,7.53772e+10
au1806,14:52:20.500,275.35,273602,276.8,275.3,28,275.35,124,315076,7.53772e+10
au1806,14:52:21.0,275.35,273602,276.8,275.3,30,275.35,124,315076,7.53772e+10
au1806,14:52:21.500,275.35,273606,276.8,275.3,34,275.35,122,315074,7.53784e+10
au1806,14:52:22.0,275.35,273606,276.8,275.3,31,275.35,119,315074,7.53784e+10
au1806,14:52:23.0,275.35,273606,276.8,275.3,35,275.35,119,315074,7.53784e+10
au1806,14:52:23.500,275.35,273606,276.8,275.3,47,275.35,119,315074,7.53784e+10
au1806,14:52:24.0,275.3,273626,276.8,275.3,42,275.35,115,315072,7.53839e+10
au1806,14:52:24.500,275.3,273626,276.8,275.3,40,275.35,115,315072,7.53839e+10
au1806,14:52:25.500,275.3,273666,276.8,275.3,20,275.35,115,315064,7.53949e+10
au1806,14:52:26.0,275.3,273666,276.8,275.3,17,275.35,115,315064,7.53949e+10
au1806,14:52:26.500,275.3,273668,276.8,275.3,14,275.35,115,315062,7.53954e+10
au1806,14:52:27.0,275.35,273702,276.8,275.3,3,275.35,98,315028,7.54048e+10
au1806,14:52:27.500,275.35,273702,276.8,275.3,10,275.35,98,315028,7.54048e+10
au1806,14:52:28.0,275.35,273702,276.8,275.3,14,275.35,105,315028,7.54048e+10
au1806,14:52:28.500,275.35,273702,276.8,275.3,19,275.35,112,315028,7.54048e+10
au1806,14:52:29.0,275.35,273710,276.8,275.3,11,275.35,113,315028,7.5407e+10
au1806,14:52:29.500,275.3,273712,276.8,275.3,160,275.35,113,315028,7.54075e+10
au1806,14:52:30.0,275.3,273712,276.8,275.3,163,275.35,101,315028,7.54075e+10
au1806,14:52:30.500,275.3,273712,276.8,275.3,168,275.35,96,315028,7.54075e+10
au1806,14:52:31.0,275.3,273712,276.8,275.3,173,275.35,96,315028,7.54075e+10
au1806,14:52:32.500,275.35,273714,276.8,275.3,178,275.35,95,315026,7.54081e+10
au1806,14:52:33.0,275.35,273714,276.8,275.3,179,275.35,95,315026,7.54081e+10
au1806,14:52:33.500,275.35,273716,276.8,275.3,179,275.35,94,315024,7.54086e+10
au1806,14:52:34.0,275.35,273716,276.8,275.3,180,275.35,94,315024,7.54086e+10
au1806,14:52:36.0,275.3,273720,276.8,275.3,173,275.35,94,315024,7.54097e+10
au1806,14:52:37.500,275.35,273736,276.8,275.3,185,275.35,99,315012,7.54141e+10
au1806,14:52:38.0,275.35,273736,276.8,275.3,186,275.35,101,315012,7.54141e+10
au1806,14:52:38.500,275.35,273736,276.8,275.3,186,275.35,105,315012,7.54141e+10
au1806,14:52:40.0,275.35,273736,276.8,275.3,186,275.35,105,315012,7.54141e+10
au1806,14:52:42.500,275.3,273740,276.8,275.3,184,275.35,105,315012,7.54152e+10
au1806,14:52:43.500,275.3,273740,276.8,275.3,184,275.35,105,315012,7.54152e+10
au1806,14:52:44.0,275.35,273760,276.8,275.3,184,275.35,95,314998,7.54208e+10
au1806,14:52:44.500,275.35,273760,276.8,275.3,191,275.35,95,314998,7.54208e+10
au1806,14:52:45.0,275.35,273762,276.8,275.3,191,275.35,94,315000,7.54213e+10
au1806,14:52:46.0,275.35,273762,276.8,275.3,192,275.35,94,315000,7.54213e+10
au1806,14:52:48.0,275.35,273772,276.8,275.3,192,275.35,89,315002,7.54241e+10
au1806,14:52:48.500,275.35,273774,276.8,275.3,192,275.35,88,315002,7.54246e+10
au1806,14:52:49.0,275.35,273774,276.8,275.3,192,275.35,89,315002,7.54246e+10
au1806,14:52:50.500,275.35,273774,276.8,275.3,192,275.35,109,315002,7.54246e+10
au1806,14:52:53.0,275.35,273774,276.8,275.3,192,275.35,109,315002,7.54246e+10
au1806,14:52:54.0,275.35,273834,276.8,275.3,203,275.35,79,314980,7.54411e+10
au1806,14:52:54.500,275.35,273834,276.8,275.3,208,275.35,79,314980,7.54411e+10
au1806,14:52:55.0,275.35,273834,276.8,275.3,209,275.35,66,314980,7.54411e+10
au1806,14:52:55.500,275.35,273834,276.8,275.3,209,275.35,67,314980,7.54411e+10
au1806,14:52:56.0,275.35,273836,276.8,275.3,209,275.35,59,314980,7.54417e+10
au1806,14:52:56.500,275.35,273854,276.8,275.3,208,275.35,51,314966,7.54466e+10
au1806,14:52:57.0,275.35,273864,276.8,275.3,208,275.35,46,314962,7.54494e+10
au1806,14:52:57.500,275.3,273878,276.8,275.3,201,275.35,43,314954,7.54532e+10
au1806,14:52:58.0,275.3,273878,276.8,275.3,201,275.35,46,314954,7.54532e+10
au1806,14:52:58.500,275.3,273878,276.8,275.3,201,275.35,64,314954,7.54532e+10
au1806,14:52:59.0,275.3,273878,276.8,275.3,201,275.35,69,314954,7.54532e+10
au1806,14:53:00.0,275.35,273880,276.8,275.3,201,275.35,68,314954,7.54538e+10
au1806,14:53:00.500,275.35,273880,276.8,275.3,201,275.35,68,314954,7.54538e+10
au1806,14:53:01.0,275.35,273880,276.8,275.3,201,275.35,69,314954,7.54538e+10
au1806,14:53:01.500,275.35,273882,276.8,275.3,222,275.35,68,314954,7.54543e+10
au1806,14:53:02.0,275.35,273882,276.8,275.3,222,275.35,68,314954,7.54543e+10
au1806,14:53:02.500,275.35,273882,276.8,275.3,222,275.35,69,314954,7.54543e+10
au1806,14:53:03.0,275.35,273882,276.8,275.3,222,275.35,69,314954,7.54543e+10
au1806,14:53:03.500,275.35,273882,276.8,275.3,222,275.35,74,314954,7.54543e+10
au1806,14:53:04.0,275.35,273882,276.8,275.3,230,275.35,74,314954,7.54543e+10
au1806,14:53:04.500,275.35,273884,276.8,275.3,230,275.35,73,314954,7.54549e+10
au1806,14:53:05.500,275.35,273884,276.8,275.3,230,275.35,74,314954,7.54549e+10
au1806,14:53:06.500,275.3,273886,276.8,275.3,229,275.35,74,314952,7.54554e+10
au1806,14:53:07.0,275.35,273954,276.8,275.3,235,275.35,41,314886,7.54742e+10
au1806,14:53:07.500,275.3,273960,276.8,275.3,232,275.35,45,314880,7.54758e+10
au1806,14:53:08.0,275.3,273960,276.8,275.3,232,275.35,45,314880,7.54758e+10
au1806,14:53:08.500,275.3,273960,276.8,275.3,245,275.35,45,314880,7.54758e+10
au1806,14:53:09.500,275.3,273960,276.8,275.3,245,275.35,45,314880,7.54758e+10
au1806,14:53:10.0,275.35,273966,276.8,275.3,246,275.35,44,314874,7.54775e+10
au1806,14:53:11.0,275.35,273974,276.8,275.3,246,275.35,47,314874,7.54797e+10
au1806,14:53:11.500,275.35,273974,276.8,275.3,246,275.35,47,314874,7.54797e+10
au1806,14:53:12.0,275.35,273974,276.8,275.3,246,275.35,54,314874,7.54797e+10
au1806,14:53:12.500,275.35,273974,276.8,275.3,246,275.35,106,314874,7.54797e+10
au1806,14:53:13.0,275.35,273974,276.8,275.3,246,275.35,111,314874,7.54797e+10
au1806,14:53:13.500,275.3,273984,276.8,275.3,241,275.35,111,314874,7.54824e+10
au1806,14:53:14.0,275.35,273988,276.8,275.3,237,275.35,114,314876,7.54835e+10
au1806,14:53:15.500,275.35,273988,276.8,275.3,238,275.35,114,314876,7.54835e+10
au1806,14:53:16.0,275.3,273990,276.8,275.3,237,275.35,114,314876,7.54841e+10
au1806,14:53:16.500,275.3,273990,276.8,275.3,243,275.35,114,314876,7.54841e+10
au1806,14:53:17.0,275.3,273990,276.8,275.3,243,275.35,114,314876,7.54841e+10
au1806,14:53:17.500,275.3,274000,276.8,275.3,238,275.35,114,314876,7.54868e+10
au1806,14:53:18.0,275.35,274002,276.8,275.3,238,275.35,113,314878,7.54874e+10
au1806,14:53:18.500,275.35,274002,276.8,275.3,238,275.35,113,314878,7.54874e+10
au1806,14:53:19.0,275.35,274002,276.8,275.3,238,275.35,118,314878,7.54874e+10
au1806,14:53:19.500,275.35,274002,276.8,275.3,238,275.35,120,314878,7.54874e+10
au1806,14:53:20.500,275.35,274002,276.8,275.3,238,275.35,120,314878,7.54874e+10
au1806,14:53:22.0,275.3,274014,276.8,275.3,233,275.35,119,314878,7.54907e+10
au1806,14:53:23.0,275.3,274014,276.8,275.3,233,275.35,119,314878,7.54907e+10
au1806,14:53:23.500,275.3,274014,276.8,275.3,233,275.35,120,314878,7.54907e+10
au1806,14:53:24.500,275.35,274018,276.8,275.3,232,275.35,119,314878,7.54918e+10
au1806,14:53:25.0,275.3,274028,276.8,275.3,241,275.35,119,314878,7.54945e+10
au1806,14:53:26.0,275.35,274030,276.8,275.3,241,275.35,118,314878,7.54951e+10
au1806,14:53:26.500,275.35,274030,276.8,275.3,241,275.35,118,314878,7.54951e+10
au1806,14:53:27.0,275.35,274030,276.8,275.3,241,275.35,118,314878,7.54951e+10
au1806,14:53:27.500,275.35,274030,276.8,275.3,241,275.35,118,314878,7.54951e+10
au1806,14:53:28.0,275.35,274036,276.8,275.3,241,275.35,116,314878,7.54967e+10
au1806,14:53:28.500,275.35,274036,276.8,275.3,241,275.35,116,314878,7.54967e+10
au1806,14:53:29.0,275.3,274046,276.8,275.3,236,275.35,116,314878,7.54995e+10
au1806,14:53:31.0,275.3,274046,276.8,275.3,240,275.35,116,314878,7.54995e+10
au1806,14:53:31.500,275.3,274048,276.8,275.3,239,275.35,116,314876,7.55e+10
au1806,14:53:32.0,275.3,274048,276.8,275.3,239,275.35,116,314876,7.55e+10
au1806,14:53:32.500,275.3,274048,276.8,275.3,222,275.35,115,314876,7.55e+10
au1806,14:53:33.0,275.3,274072,276.8,275.3,210,275.35,115,314852,7.55067e+10
au1806,14:53:33.500,275.3,274126,276.8,275.3,196,275.35,102,314806,7.55215e+10
au1806,14:53:34.0,275.3,274126,276.8,275.3,192,275.35,102,314806,7.55215e+10
au1806,14:53:34.500,275.35,274168,276.8,275.3,175,275.35,103,314788,7.55331e+10
au1806,14:53:35.0,275.3,274194,276.8,275.3,161,275.35,112,314764,7.55402e+10
au1806,14:53:35.500,275.3,274206,276.8,275.3,152,275.35,112,314752,7.55435e+10
au1806,14:53:36.0,275.3,274210,276.8,275.3,150,275.35,118,314748,7.55446e+10
au1806,14:53:38.500,275.3,274210,276.8,275.3,151,275.35,118,314748,7.55446e+10
au1806,14:53:39.0,275.3,274222,276.8,275.3,158,275.35,123,314736,7.5548e+10
au1806,14:53:39.500,275.3,274246,276.8,275.3,146,275.35,123,314712,7.55546e+10
au1806,14:53:40.0,275.35,274248,276.8,275.3,146,275.35,122,314712,7.55551e+10
au1806,14:53:40.500,275.35,274248,276.8,275.3,151,275.35,122,314712,7.55551e+10
au1806,14:53:41.0,275.35,274248,276.8,275.3,151,275.35,122,314712,7.55551e+10
au1806,14:53:41.500,275.35,274248,276.8,275.3,151,275.35,122,314712,7.55551e+10
au1806,14:53:42.0,275.35,274248,276.8,275.3,155,275.35,122,314712,7.55551e+10
au1806,14:53:42.500,275.35,274248,276.8,275.3,159,275.35,127,314712,7.55551e+10
au1806,14:53:44.500,275.35,274248,276.8,275.3,159,275.35,127,314712,7.55551e+10
au1806,14:53:45.0,275.35,274248,276.8,275.3,159,275.35,127,314712,7.55551e+10
au1806,14:53:48.0,275.35,274248,276.8,275.3,159,275.35,136,314712,7.55551e+10
au1806,14:53:50.0,275.35,274248,276.8,275.3,159,275.35,137,314712,7.55551e+10
au1806,14:53:51.0,275.35,274248,276.8,275.3,160,275.35,137,314712,7.55551e+10
au1806,14:53:53.0,275.35,274248,276.8,275.3,160,275.35,137,314712,7.55551e+10
au1806,14:53:53.500,275.35,274248,276.8,275.3,160,275.35,139,314712,7.55551e+10
au1806,14:53:54.0,275.35,274248,276.8,275.3,159,275.35,139,314712,7.55551e+10
au1806,14:53:54.500,275.3,274250,276.8,275.3,158,275.35,139,314710,7.55557e+10
au1806,14:53:55.0,275.3,274250,276.8,275.3,159,275.35,139,314710,7.55557e+10
au1806,14:53:55.500,275.35,274252,276.8,275.3,159,275.35,138,314710,7.55562e+10
au1806,14:53:56.0,275.35,274252,276.8,275.3,159,275.35,137,314710,7.55562e+10
au1806,14:53:56.500,275.35,274254,276.8,275.3,161,275.35,136,314710,7.55568e+10
au1806,14:53:58.500,275.35,274254,276.8,275.3,163,275.35,136,314710,7.55568e+10
au1806,14:53:59.0,275.35,274256,276.8,275.3,163,275.35,135,314710,7.55573e+10
au1806,14:53:59.500,275.35,274276,276.8,275.3,156,275.35,132,314696,7.55628e+10
au1806,14:54:00.0,275.35,274276,276.8,275.3,155,275.35,132,314696,7.55628e+10
au1806,14:54:00.500,275.35,274278,276.8,275.3,158,275.35,127,314696,7.55634e+10
au1806,14:54:01.0,275.3,274280,276.8,275.3,160,275.35,127,314696,7.55639e+10
au1806,14:54:01.500,275.3,274282,276.8,275.3,159,275.35,127,314696,7.55645e+10
au1806,14:54:03.0,275.3,274282,276.8,275.3,159,275.35,127,314696,7.55645e+10
au1806,14:54:03.500,275.3,274284,276.8,275.3,157,275.35,127,314694,7.5565e+10
au1806,14:54:04.0,275.3,274300,276.8,275.3,149,275.35,127,314688,7.55694e+10
au1806,14:54:05.500,275.35,274306,276.8,275.3,149,275.35,124,314686,7.55711e+10
au1806,14:54:06.0,275.35,274308,276.8,275.3,149,275.35,126,314688,7.55716e+10
au1806,14:54:06.500,275.35,274308,276.8,275.3,149,275.35,126,314688,7.55716e+10
au1806,14:54:07.500,275.35,274310,276.8,275.3,149,275.35,125,314690,7.55722e+10
au1806,14:54:09.0,275.35,274310,276.8,275.3,147,275.35,125,314690,7.55722e+10
au1806,14:54:10.0,275.3,274312,276.8,275.3,147,275.35,126,314690,7.55727e+10
au1806,14:54:12.0,275.3,274312,276.8,275.3,147,275.35,127,314690,7.55727e+10
au1806,14:54:12.500,275.3,274312,276.8,275.3,148,275.35,127,314690,7.55727e+10
au1806,14:54:13.0,275.3,274312,276.8,275.3,148,275.35,126,314690,7.55727e+10
au1806,14:54:14.0,275.3,274314,276.8,275.3,147,275.35,126,314690,7.55733e+10
au1806,14:54:15.0,275.3,274314,276.8,275.3,142,275.35,126,314690,7.55733e+10
au1806,14:54:16.500,275.35,274316,276.8,275.3,142,275.35,125,314692,7.55738e+10
au1806,14:54:17.0,275.35,274320,276.8,275.3,142,275.35,123,314696,7.55749e+10
au1806,14:54:17.500,275.3,274322,276.8,275.3,141,275.35,124,314696,7.55755e+10
au1806,14:54:18.500,275.35,274324,276.8,275.3,141,275.35,123,314698,7.5576e+10
au1806,14:54:19.500,275.35,274324,276.8,275.3,141,275.35,123,314698,7.5576e+10
au1806,14:54:20.0,275.35,274326,276.8,275.3,141,275.35,122,314700,7.55766e+10
au1806,14:54:21.500,275.35,274330,276.8,275.3,141,275.35,120,314702,7.55777e+10
au1806,14:54:22.0,275.35,274330,276.8,275.3,141,275.35,120,314702,7.55777e+10
au1806,14:54:22.500,275.3,274344,276.8,275.3,134,275.35,121,314702,7.55815e+10
au1806,14:54:23.0,275.3,274346,276.8,275.3,133,275.35,121,314702,7.55821e+10
au1806,14:54:23.500,275.3,274372,276.8,275.3,120,275.35,121,314702,7.55892e+10
au1806,14:54:24.0,275.35,274386,276.8,275.3,114,275.35,125,314698,7.55931e+10
