ºÏÔ¼´úÂë,¸üĞÂÊ±¼ä,×îĞÂ¼Û,³É½»Á¿,Âò¼ÛÒ»,ÂòÁ¿Ò»,Âô¼ÛÒ»,ÂôÁ¿Ò»,³Ö²ÖÁ¿,»»ÊÖÂÊ
au1812,14:17:09.500,279.35,33494,281.25,279.35,13,279.4,17,63248,9.37685e+09
au1812,14:17:10.0,279.35,33494,281.25,279.35,6,279.4,17,63248,9.37685e+09
au1812,14:17:14.0,279.35,33494,281.25,279.35,6,279.4,17,63248,9.37685e+09
au1812,14:17:16.0,279.35,33494,281.25,279.35,13,279.4,17,63248,9.37685e+09
au1812,14:17:16.500,279.35,33494,281.25,279.35,15,279.4,17,63248,9.37685e+09
au1812,14:17:17.0,279.35,33494,281.25,279.35,15,279.4,8,63248,9.37685e+09
au1812,14:17:17.500,279.35,33494,281.25,279.35,15,279.4,6,63248,9.37685e+09
au1812,14:17:18.0,279.35,33494,281.25,279.35,17,279.4,4,63248,9.37685e+09
au1812,14:17:18.500,279.35,33494,281.25,279.35,27,279.4,4,63248,9.37685e+09
au1812,14:17:19.0,279.35,33494,281.25,279.35,18,279.4,4,63248,9.37685e+09
au1812,14:17:19.500,279.35,33494,281.25,279.35,27,279.4,4,63248,9.37685e+09
au1812,14:17:23.0,279.35,33494,281.25,279.35,17,279.4,4,63248,9.37685e+09
au1812,14:17:32.500,279.35,33494,281.25,279.35,18,279.4,4,63248,9.37685e+09
au1812,14:17:33.0,279.35,33494,281.25,279.35,27,279.4,4,63248,9.37685e+09
au1812,14:17:34.0,279.35,33494,281.25,279.35,27,279.4,24,63248,9.37685e+09
au1812,14:17:36.500,279.35,33494,281.25,279.35,17,279.4,24,63248,9.37685e+09
au1812,14:17:44.500,279.35,33494,281.25,279.35,31,279.4,24,63248,9.37685e+09
au1812,14:17:53.500,279.35,33494,281.25,279.35,24,279.4,31,63248,9.37685e+09
au1812,14:17:56.500,279.35,33494,281.25,279.35,24,279.4,33,63248,9.37685e+09
au1812,14:18:00.500,279.35,33494,281.25,279.35,20,279.4,35,63248,9.37685e+09
au1812,14:18:01.0,279.35,33494,281.25,279.35,20,279.4,44,63248,9.37685e+09
au1812,14:18:07.0,279.35,33494,281.25,279.35,6,279.4,44,63248,9.37685e+09
au1812,14:18:09.500,279.35,33494,281.25,279.35,6,279.4,24,63248,9.37685e+09
au1812,14:18:10.0,279.35,33506,281.25,279.3,499,279.35,14,63260,9.3802e+09
au1812,14:18:10.500,279.35,33534,281.25,279.3,507,279.4,15,63286,9.38802e+09
au1812,14:18:11.0,279.35,33534,281.25,279.35,14,279.4,24,63286,9.38802e+09
au1812,14:18:11.500,279.35,33534,281.25,279.35,14,279.4,15,63286,9.38802e+09
au1812,14:18:12.500,279.35,33534,281.25,279.35,14,279.4,15,63286,9.38802e+09
au1812,14:18:13.0,279.4,33544,281.25,279.35,14,279.4,10,63292,9.39082e+09
au1812,14:18:13.500,279.4,33544,281.25,279.35,14,279.4,19,63292,9.39082e+09
au1812,14:18:14.0,279.4,33544,281.25,279.35,14,279.4,20,63292,9.39082e+09
au1812,14:18:18.500,279.4,33544,281.25,279.35,14,279.4,20,63292,9.39082e+09
au1812,14:18:26.0,279.4,33544,281.25,279.35,37,279.4,19,63292,9.39082e+09
au1812,14:18:26.500,279.4,33546,281.25,279.35,37,279.4,18,63292,9.39137e+09
au1812,14:18:29.0,279.4,33546,281.25,279.35,39,279.4,9,63292,9.39137e+09
au1812,14:18:29.500,279.4,33546,281.25,279.35,39,279.4,4,63292,9.39137e+09
au1812,14:18:31.0,279.4,33546,281.25,279.35,41,279.4,4,63292,9.39137e+09
au1812,14:18:35.0,279.4,33546,281.25,279.35,41,279.4,13,63292,9.39137e+09
au1812,14:18:40.0,279.4,33546,281.25,279.35,41,279.4,11,63292,9.39137e+09
au1812,14:18:44.500,279.4,33546,281.25,279.35,41,279.4,9,63292,9.39137e+09
au1812,14:18:47.500,279.4,33546,281.25,279.35,41,279.45,15,63292,9.39137e+09
au1812,14:18:48.0,279.4,33546,281.25,279.35,41,279.4,24,63292,9.39137e+09
au1812,14:18:48.500,279.4,33546,281.25,279.35,41,279.4,33,63292,9.39137e+09
au1812,14:18:50.0,279.4,33552,281.25,279.35,41,279.4,30,63292,9.39305e+09
au1812,14:18:52.0,279.4,33562,281.25,279.35,48,279.4,18,63292,9.39584e+09
au1812,14:18:53.500,279.4,33562,281.25,279.35,48,279.4,18,63292,9.39584e+09
au1812,14:18:57.0,279.4,33562,281.25,279.35,48,279.4,18,63292,9.39584e+09
au1812,14:19:00.0,279.4,33562,281.25,279.35,48,279.4,18,63292,9.39584e+09
au1812,14:19:03.500,279.4,33562,281.25,279.35,48,279.4,16,63292,9.39584e+09
au1812,14:19:04.0,279.4,33562,281.25,279.35,48,279.4,7,63292,9.39584e+09
au1812,14:19:06.500,279.4,33562,281.25,279.35,48,279.4,7,63292,9.39584e+09
au1812,14:19:07.500,279.4,33562,281.25,279.35,48,279.4,16,63292,9.39584e+09
au1812,14:19:08.500,279.4,33562,281.25,279.35,48,279.4,7,63292,9.39584e+09
au1812,14:19:10.500,279.4,33562,281.25,279.35,48,279.4,16,63292,9.39584e+09
au1812,14:19:14.0,279.4,33562,281.25,279.35,48,279.4,7,63292,9.39584e+09
au1812,14:19:23.500,279.4,33562,281.25,279.35,48,279.4,7,63292,9.39584e+09
au1812,14:19:25.500,279.4,33562,281.25,279.35,48,279.4,7,63292,9.39584e+09
au1812,14:19:27.0,279.4,33562,281.25,279.35,5,279.4,10,63292,9.39584e+09
au1812,14:19:27.500,279.35,33564,281.25,279.35,3,279.4,12,63292,9.3964e+09
au1812,14:19:32.500,279.4,33594,281.25,279.4,22,279.45,13,63302,9.40479e+09
au1812,14:19:33.0,279.4,33610,281.25,279.4,16,279.45,32,63316,9.40926e+09
au1812,14:19:33.500,279.4,33642,281.25,279.35,5,279.4,2,63334,9.4182e+09
au1812,14:19:34.0,279.4,33642,281.25,279.35,6,279.4,2,63334,9.4182e+09
au1812,14:19:36.500,279.4,33642,281.25,279.35,20,279.4,2,63334,9.4182e+09
au1812,14:19:38.500,279.4,33642,281.25,279.35,20,279.4,2,63334,9.4182e+09
au1812,14:19:39.0,279.4,33642,281.25,279.35,20,279.4,6,63334,9.4182e+09
au1812,14:19:42.0,279.4,33642,281.25,279.35,20,279.4,13,63334,9.4182e+09
au1812,14:19:43.500,279.4,33642,281.25,279.35,18,279.4,13,63334,9.4182e+09
au1812,14:19:47.0,279.4,33642,281.25,279.35,25,279.4,6,63334,9.4182e+09
au1812,14:19:47.500,279.4,33642,281.25,279.35,27,279.4,6,63334,9.4182e+09
au1812,14:20:04.0,279.4,33642,281.25,279.35,27,279.4,16,63334,9.4182e+09
au1812,14:20:12.500,279.4,33642,281.25,279.35,27,279.4,16,63334,9.4182e+09
au1812,14:20:27.500,279.35,33648,281.25,279.35,25,279.4,16,63334,9.41987e+09
au1812,14:20:30.500,279.4,33680,281.25,279.4,21,279.45,19,63362,9.42881e+09
au1812,14:20:31.0,279.4,33680,281.25,279.4,21,279.45,30,63362,9.42881e+09
au1812,14:20:34.500,279.4,33700,281.25,279.4,11,279.45,30,63382,9.4344e+09
au1812,14:20:35.0,279.4,33720,281.25,279.4,1,279.45,30,63402,9.43999e+09
au1812,14:20:35.500,279.4,33722,281.25,279.35,25,279.45,39,63404,9.44055e+09
au1812,14:20:40.500,279.4,33722,281.25,279.35,25,279.4,10,63404,9.44055e+09
au1812,14:20:41.0,279.4,33722,281.25,279.35,25,279.4,10,63404,9.44055e+09
au1812,14:20:44.0,279.4,33722,281.25,279.35,25,279.4,20,63404,9.44055e+09
au1812,14:20:47.0,279.4,33722,281.25,279.35,18,279.4,27,63404,9.44055e+09
au1812,14:20:47.500,279.4,33722,281.25,279.35,18,279.4,29,63404,9.44055e+09
au1812,14:20:50.0,279.4,33722,281.25,279.35,19,279.4,29,63404,9.44055e+09
au1812,14:21:02.0,279.4,33722,281.25,279.35,26,279.4,22,63404,9.44055e+09
au1812,14:21:14.0,279.4,33722,281.25,279.35,26,279.4,20,63404,9.44055e+09
au1812,14:21:30.0,279.4,33722,281.25,279.35,19,279.4,29,63404,9.44055e+09
au1812,14:21:30.500,279.4,33722,281.25,279.35,19,279.4,29,63404,9.44055e+09
au1812,14:21:41.0,279.4,33722,281.25,279.35,19,279.4,29,63404,9.44055e+09
au1812,14:21:47.0,279.4,33722,281.25,279.35,26,279.4,22,63404,9.44055e+09
au1812,14:21:47.500,279.35,33728,281.25,279.35,23,279.4,23,63410,9.44222e+09
au1812,14:21:51.0,279.35,33728,281.25,279.35,26,279.4,23,63410,9.44222e+09
au1812,14:21:52.0,279.35,33728,281.25,279.35,27,279.4,23,63410,9.44222e+09
au1812,14:21:55.0,279.35,33728,281.25,279.35,27,279.4,21,63410,9.44222e+09
au1812,14:21:55.500,279.35,33728,281.25,279.35,27,279.4,21,63410,9.44222e+09
au1812,14:21:56.0,279.35,33728,281.25,279.35,26,279.4,21,63410,9.44222e+09
au1812,14:22:00.0,279.35,33728,281.25,279.35,27,279.4,21,63410,9.44222e+09
au1812,14:22:01.500,279.35,33728,281.25,279.35,26,279.4,21,63410,9.44222e+09
au1812,14:22:05.500,279.35,33728,281.25,279.35,27,279.4,21,63410,9.44222e+09
au1812,14:22:08.0,279.35,33728,281.25,279.35,26,279.4,21,63410,9.44222e+09
au1812,14:22:15.0,279.35,33728,281.25,279.35,26,279.4,21,63410,9.44222e+09
au1812,14:22:24.500,279.35,33728,281.25,279.35,23,279.4,21,63410,9.44222e+09
au1812,14:22:26.500,279.35,33728,281.25,279.35,22,279.4,21,63410,9.44222e+09
au1812,14:22:28.500,279.35,33728,281.25,279.35,15,279.4,54,63410,9.44222e+09
au1812,14:22:29.0,279.35,33728,281.25,279.35,14,279.4,54,63410,9.44222e+09
au1812,14:22:30.0,279.35,33728,281.25,279.35,14,279.4,54,63410,9.44222e+09
au1812,14:22:36.0,279.35,33730,281.25,279.35,11,279.4,54,63410,9.44278e+09
au1812,14:23:12.500,279.35,33730,281.25,279.35,18,279.4,47,63410,9.44278e+09
au1812,14:23:17.0,279.35,33732,281.25,279.35,17,279.4,47,63410,9.44334e+09
au1812,14:23:17.500,279.35,33732,281.25,279.35,19,279.4,47,63410,9.44334e+09
au1812,14:23:18.0,279.35,33732,281.25,279.35,19,279.4,23,63410,9.44334e+09
au1812,14:23:21.0,279.35,33732,281.25,279.35,21,279.4,23,63410,9.44334e+09
au1812,14:23:41.0,279.35,33732,281.25,279.35,21,279.4,21,63410,9.44334e+09
au1812,14:24:00.500,279.4,33734,281.25,279.35,21,279.4,20,63412,9.4439e+09
au1812,14:24:01.500,279.4,33734,281.25,279.35,21,279.4,20,63412,9.4439e+09
au1812,14:24:05.0,279.4,33734,281.25,279.35,14,279.4,30,63412,9.4439e+09
au1812,14:24:07.500,279.4,33734,281.25,279.35,15,279.4,30,63412,9.4439e+09
au1812,14:24:19.0,279.4,33736,281.25,279.35,15,279.4,29,63414,9.44446e+09
au1812,14:24:22.500,279.4,33736,281.25,279.35,15,279.4,31,63414,9.44446e+09
au1812,14:24:26.0,279.4,33736,281.25,279.35,13,279.4,31,63414,9.44446e+09
au1812,14:24:29.500,279.35,33756,281.25,279.35,3,279.4,31,63434,9.45005e+09
au1812,14:24:40.500,279.35,33760,281.25,279.35,3,279.4,31,63430,9.45116e+09
au1812,14:24:43.500,279.35,33760,281.25,279.35,3,279.4,33,63430,9.45116e+09
au1812,14:24:44.0,279.35,33760,281.25,279.35,12,279.4,21,63430,9.45116e+09
au1812,14:24:44.500,279.35,33764,281.25,279.35,12,279.4,21,63434,9.45228e+09
au1812,14:24:45.0,279.35,33776,281.25,279.35,6,279.4,21,63446,9.45563e+09
au1812,14:24:50.0,279.35,33780,281.25,279.35,10,279.4,21,63446,9.45675e+09
au1812,14:24:51.0,279.35,33780,281.25,279.35,8,279.4,21,63446,9.45675e+09
au1812,14:24:52.0,279.35,33780,281.25,279.35,8,279.4,23,63446,9.45675e+09
au1812,14:25:05.500,279.35,33796,281.25,279.3,496,279.35,2,63462,9.46122e+09
au1812,14:25:06.0,279.35,33800,281.25,279.35,6,279.4,23,63466,9.46234e+09
au1812,14:25:06.500,279.35,33800,281.25,279.3,496,279.4,23,63466,9.46234e+09
au1812,14:25:07.0,279.35,33800,281.25,279.35,15,279.4,23,63466,9.46234e+09
au1812,14:25:07.500,279.35,33800,281.25,279.35,15,279.4,23,63466,9.46234e+09
au1812,14:25:10.500,279.35,33800,281.25,279.35,15,279.4,29,63466,9.46234e+09
au1812,14:25:12.500,279.35,33800,281.25,279.35,15,279.4,29,63466,9.46234e+09
au1812,14:25:22.0,279.35,33800,281.25,279.35,15,279.4,29,63466,9.46234e+09
au1812,14:25:34.500,279.35,33800,281.25,279.35,18,279.4,29,63466,9.46234e+09
au1812,14:25:35.0,279.35,33800,281.25,279.35,18,279.4,27,63466,9.46234e+09
au1812,14:25:38.500,279.35,33836,281.25,279.3,496,279.35,11,63452,9.47239e+09
au1812,14:25:39.0,279.35,33858,281.25,279.35,7,279.4,29,63452,9.47854e+09
au1812,14:25:39.500,279.35,33858,281.25,279.35,7,279.4,29,63452,9.47854e+09
au1812,14:25:40.0,279.35,33858,281.25,279.35,9,279.4,29,63452,9.47854e+09
au1812,14:25:41.0,279.35,33862,281.25,279.35,5,279.4,29,63452,9.47966e+09
au1812,14:25:42.500,279.35,33862,281.25,279.35,4,279.4,29,63452,9.47966e+09
au1812,14:25:43.0,279.35,33862,281.25,279.3,498,279.4,29,63452,9.47966e+09
au1812,14:25:43.500,279.35,33862,281.25,279.35,18,279.4,39,63452,9.47966e+09
au1812,14:25:44.0,279.35,33862,281.25,279.35,18,279.4,39,63452,9.47966e+09
au1812,14:25:45.0,279.35,33862,281.25,279.35,18,279.4,39,63452,9.47966e+09
au1812,14:25:51.500,279.35,33862,281.25,279.35,18,279.4,39,63452,9.47966e+09
au1812,14:25:57.0,279.35,33862,281.25,279.35,18,279.4,39,63452,9.47966e+09
au1812,14:26:00.0,279.35,33862,281.25,279.35,18,279.4,39,63452,9.47966e+09
au1812,14:26:06.500,279.35,33862,281.25,279.35,18,279.4,39,63452,9.47966e+09
au1812,14:26:08.500,279.35,33862,281.25,279.35,18,279.4,39,63452,9.47966e+09
au1812,14:26:39.500,279.35,33862,281.25,279.35,20,279.4,39,63452,9.47966e+09
au1812,14:26:50.500,279.35,33862,281.25,279.35,23,279.4,39,63452,9.47966e+09
au1812,14:26:56.0,279.35,33862,281.25,279.35,24,279.4,39,63452,9.47966e+09
au1812,14:26:58.500,279.35,33862,281.25,279.35,27,279.4,39,63452,9.47966e+09
au1812,14:27:13.500,279.35,33882,281.25,279.35,17,279.4,39,63472,9.48524e+09
au1812,14:27:15.500,279.35,33882,281.25,279.35,17,279.4,39,63472,9.48524e+09
au1812,14:27:22.0,279.35,33882,281.25,279.35,14,279.4,39,63472,9.48524e+09
au1812,14:27:25.0,279.35,33892,281.25,279.35,9,279.4,39,63482,9.48804e+09
au1812,14:27:35.500,279.35,33892,281.25,279.35,9,279.4,39,63482,9.48804e+09
au1812,14:27:39.0,279.35,33892,281.25,279.35,30,279.4,39,63482,9.48804e+09
au1812,14:27:39.500,279.35,33892,281.25,279.35,9,279.4,39,63482,9.48804e+09
au1812,14:27:40.0,279.35,33892,281.25,279.35,12,279.4,39,63482,9.48804e+09
au1812,14:27:40.500,279.35,33892,281.25,279.35,32,279.4,37,63482,9.48804e+09
au1812,14:27:44.0,279.35,33892,281.25,279.35,32,279.4,29,63482,9.48804e+09
au1812,14:27:53.500,279.35,33892,281.25,279.35,33,279.4,29,63482,9.48804e+09
au1812,14:28:17.0,279.35,33892,281.25,279.35,29,279.4,29,63482,9.48804e+09
au1812,14:28:19.500,279.35,33892,281.25,279.35,9,279.4,31,63482,9.48804e+09
au1812,14:28:22.500,279.35,33892,281.25,279.35,12,279.4,29,63482,9.48804e+09
au1812,14:28:23.0,279.35,33892,281.25,279.35,29,279.4,29,63482,9.48804e+09
au1812,14:28:31.500,279.35,33892,281.25,279.35,27,279.4,31,63482,9.48804e+09
au1812,14:28:32.0,279.35,33892,281.25,279.35,10,279.4,31,63482,9.48804e+09
au1812,14:28:32.500,279.35,33892,281.25,279.35,9,279.4,31,63482,9.48804e+09
au1812,14:28:33.0,279.35,33892,281.25,279.35,9,279.4,31,63482,9.48804e+09
au1812,14:28:33.500,279.35,33896,281.25,279.35,7,279.4,31,63482,9.48916e+09
au1812,14:28:34.0,279.35,33896,281.25,279.35,7,279.4,31,63482,9.48916e+09
au1812,14:28:51.500,279.35,33896,281.25,279.35,8,279.4,31,63482,9.48916e+09
au1812,14:29:10.0,279.35,33898,281.25,279.35,7,279.4,31,63482,9.48971e+09
au1812,14:29:10.500,279.35,33898,281.25,279.35,7,279.4,31,63482,9.48971e+09
au1812,14:29:17.500,279.35,33902,281.25,279.35,5,279.4,31,63482,9.49083e+09
au1812,14:29:32.500,279.4,33968,281.25,279.4,4,279.45,15,63506,9.50927e+09
au1812,14:29:33.0,279.4,33976,281.25,279.35,17,279.4,26,63510,9.51151e+09
au1812,14:29:33.500,279.4,33976,281.25,279.35,16,279.4,26,63510,9.51151e+09
au1812,14:29:41.0,279.4,33976,281.25,279.35,6,279.4,26,63510,9.51151e+09
au1812,14:29:43.500,279.4,33976,281.25,279.35,16,279.4,26,63510,9.51151e+09
au1812,14:29:48.500,279.4,33976,281.25,279.35,16,279.4,26,63510,9.51151e+09
au1812,14:29:55.500,279.4,33976,281.25,279.35,6,279.4,26,63510,9.51151e+09
au1812,14:29:57.0,279.35,33988,281.25,279.3,497,279.35,4,63518,9.51486e+09
au1812,14:29:57.500,279.35,33996,281.25,279.3,505,279.4,4,63518,9.51709e+09
au1812,14:29:58.0,279.35,33996,281.25,279.35,3,279.4,4,63518,9.51709e+09
au1812,14:29:58.500,279.35,33996,281.25,279.35,12,279.4,6,63518,9.51709e+09
au1812,14:29:59.0,279.35,33996,281.25,279.35,12,279.4,4,63518,9.51709e+09
au1812,14:29:59.500,279.35,33996,281.25,279.35,13,279.4,26,63518,9.51709e+09
au1812,14:30:03.0,279.35,33996,281.25,279.35,13,279.4,27,63518,9.51709e+09
au1812,14:30:05.0,279.35,33996,281.25,279.35,15,279.4,27,63518,9.51709e+09
au1812,14:30:05.500,279.35,33996,281.25,279.35,15,279.4,25,63518,9.51709e+09
au1812,14:30:06.0,279.35,33998,281.25,279.35,14,279.4,25,63520,9.51765e+09
au1812,14:30:07.500,279.35,33998,281.25,279.35,14,279.4,1,63520,9.51765e+09
au1812,14:30:09.500,279.4,34000,281.25,279.4,36,279.45,18,63522,9.51821e+09
au1812,14:30:10.0,279.4,34012,281.25,279.4,32,279.45,39,63522,9.52156e+09
au1812,14:30:10.500,279.4,34012,281.25,279.4,32,279.45,41,63522,9.52156e+09
au1812,14:30:11.0,279.4,34012,281.25,279.4,32,279.45,41,63522,9.52156e+09
au1812,14:30:12.500,279.4,34012,281.25,279.4,32,279.45,41,63522,9.52156e+09
au1812,14:30:18.0,279.4,34032,281.25,279.4,22,279.45,41,63542,9.52715e+09
au1812,14:30:20.0,279.4,34032,281.25,279.4,22,279.45,41,63542,9.52715e+09
au1812,14:30:20.500,279.4,34052,281.25,279.4,12,279.45,41,63562,9.53274e+09
au1812,14:30:21.0,279.4,34052,281.25,279.4,10,279.45,41,63562,9.53274e+09
au1812,14:30:21.500,279.4,34072,281.25,279.35,18,279.45,41,63562,9.53833e+09
au1812,14:30:22.0,279.4,34072,281.25,279.35,9,279.4,10,63562,9.53833e+09
au1812,14:30:22.500,279.4,34072,281.25,279.35,9,279.4,12,63562,9.53833e+09
au1812,14:30:23.0,279.4,34072,281.25,279.35,9,279.4,22,63562,9.53833e+09
au1812,14:30:24.0,279.4,34072,281.25,279.35,9,279.4,46,63562,9.53833e+09
au1812,14:30:30.0,279.4,34072,281.25,279.35,19,279.4,37,63562,9.53833e+09
au1812,14:30:34.500,279.4,34072,281.25,279.35,19,279.4,37,63562,9.53833e+09
au1812,14:30:35.500,279.4,34072,281.25,279.35,19,279.4,13,63562,9.53833e+09
au1812,14:30:38.0,279.4,34072,281.25,279.35,19,279.4,37,63562,9.53833e+09
au1812,14:30:41.500,279.4,34072,281.25,279.35,19,279.4,37,63562,9.53833e+09
au1812,14:30:47.500,279.4,34074,281.25,279.35,19,279.4,36,63564,9.53889e+09
au1812,14:30:48.0,279.35,34076,281.25,279.35,18,279.4,36,63566,9.53945e+09
au1812,14:30:50.0,279.35,34076,281.25,279.35,8,279.4,36,63566,9.53945e+09
au1812,14:30:51.500,279.35,34076,281.25,279.35,7,279.4,36,63566,9.53945e+09
au1812,14:30:52.0,279.35,34076,281.25,279.35,7,279.4,38,63566,9.53945e+09
au1812,14:30:52.500,279.35,34076,281.25,279.35,4,279.4,47,63566,9.53945e+09
au1812,14:30:53.0,279.35,34076,281.25,279.35,4,279.4,38,63566,9.53945e+09
au1812,14:30:56.0,279.35,34076,281.25,279.35,4,279.4,47,63566,9.53945e+09
au1812,14:31:00.0,279.35,34078,281.25,279.35,3,279.4,47,63564,9.54e+09
au1812,14:31:00.500,279.35,34078,281.25,279.35,1,279.4,47,63564,9.54e+09
au1812,14:31:25.500,279.35,34078,281.25,279.35,1,279.4,38,63564,9.54e+09
au1812,14:31:28.500,279.35,34078,281.25,279.35,1,279.4,47,63564,9.54e+09
au1812,14:31:30.0,279.35,34078,281.25,279.35,1,279.4,38,63564,9.54e+09
au1812,14:31:31.0,279.35,34078,281.25,279.35,1,279.4,47,63564,9.54e+09
au1812,14:31:34.500,279.4,34080,281.25,279.35,1,279.4,47,63566,9.54056e+09
au1812,14:31:39.500,279.4,34080,281.25,279.35,1,279.4,38,63566,9.54056e+09
au1812,14:31:44.500,279.4,34080,281.25,279.35,2,279.4,38,63566,9.54056e+09
au1812,14:31:45.500,279.4,34080,281.25,279.35,2,279.4,38,63566,9.54056e+09
au1812,14:31:46.0,279.4,34080,281.25,279.35,4,279.4,38,63566,9.54056e+09
au1812,14:31:46.500,279.4,34080,281.25,279.35,4,279.4,36,63566,9.54056e+09
au1812,14:32:03.500,279.4,34080,281.25,279.35,3,279.4,36,63566,9.54056e+09
au1812,14:32:05.500,279.4,34080,281.25,279.35,4,279.4,36,63566,9.54056e+09
au1812,14:32:49.0,279.4,34080,281.25,279.35,5,279.4,36,63566,9.54056e+09
au1812,14:32:52.0,279.4,34080,281.25,279.35,5,279.4,35,63566,9.54056e+09
au1812,14:32:53.500,279.4,34080,281.25,279.35,5,279.4,35,63566,9.54056e+09
au1812,14:33:07.0,279.4,34080,281.25,279.35,4,279.4,35,63566,9.54056e+09
au1812,14:33:08.500,279.4,34080,281.25,279.35,12,279.4,35,63566,9.54056e+09
au1812,14:33:09.0,279.4,34080,281.25,279.35,17,279.4,25,63566,9.54056e+09
au1812,14:33:09.500,279.4,34080,281.25,279.35,27,279.4,25,63566,9.54056e+09
au1812,14:33:10.0,279.4,34080,281.25,279.35,30,279.4,25,63566,9.54056e+09
au1812,14:33:11.500,279.4,34080,281.25,279.35,40,279.4,25,63566,9.54056e+09
au1812,14:33:14.500,279.4,34080,281.25,279.35,40,279.4,1,63566,9.54056e+09
au1812,14:33:18.0,279.4,34080,281.25,279.35,40,279.45,39,63566,9.54056e+09
au1812,14:33:18.500,279.4,34080,281.25,279.35,40,279.4,9,63566,9.54056e+09
au1812,14:33:19.0,279.4,34080,281.25,279.35,40,279.4,8,63566,9.54056e+09
au1812,14:33:19.500,279.4,34080,281.25,279.35,40,279.45,39,63566,9.54056e+09
au1812,14:33:20.0,279.4,34080,281.25,279.35,40,279.4,20,63566,9.54056e+09
au1812,14:33:20.500,279.4,34080,281.25,279.35,40,279.4,20,63566,9.54056e+09
au1812,14:33:25.500,279.4,34080,281.25,279.35,30,279.4,30,63566,9.54056e+09
au1812,14:33:32.500,279.4,34080,281.25,279.35,30,279.4,30,63566,9.54056e+09
au1812,14:33:39.500,279.4,34080,281.25,279.35,30,279.4,31,63566,9.54056e+09
au1812,14:33:40.500,279.4,34080,281.25,279.35,30,279.4,31,63566,9.54056e+09
au1812,14:33:41.500,279.4,34080,281.25,279.35,30,279.4,31,63566,9.54056e+09
au1812,14:33:50.500,279.4,34080,281.25,279.35,30,279.4,31,63566,9.54056e+09
au1812,14:33:52.0,279.4,34080,281.25,279.35,50,279.4,31,63566,9.54056e+09
au1812,14:34:15.0,279.4,34080,281.25,279.35,49,279.4,31,63566,9.54056e+09
au1812,14:34:23.0,279.4,34080,281.25,279.35,49,279.4,36,63566,9.54056e+09
au1812,14:34:30.500,279.4,34080,281.25,279.35,59,279.4,26,63566,9.54056e+09
au1812,14:34:31.0,279.4,34080,281.25,279.35,60,279.4,26,63566,9.54056e+09
au1812,14:34:52.500,279.4,34080,281.25,279.35,50,279.4,36,63566,9.54056e+09
au1812,14:34:57.0,279.4,34080,281.25,279.35,61,279.4,26,63566,9.54056e+09
au1812,14:34:57.500,279.4,34100,281.25,279.35,61,279.4,15,63566,9.54615e+09
au1812,14:35:13.0,279.4,34102,281.25,279.35,61,279.4,14,63566,9.54671e+09
au1812,14:35:15.0,279.4,34104,281.25,279.35,61,279.4,13,63566,9.54727e+09
au1812,14:35:17.0,279.4,34106,281.25,279.35,61,279.4,12,63566,9.54783e+09
au1812,14:35:17.500,279.4,34108,281.25,279.35,61,279.4,11,63566,9.54839e+09
au1812,14:35:24.0,279.4,34110,281.25,279.35,61,279.4,10,63566,9.54895e+09
au1812,14:35:24.500,279.4,34112,281.25,279.35,61,279.4,9,63566,9.5495e+09
au1812,14:35:25.500,279.4,34114,281.25,279.35,61,279.4,8,63566,9.55006e+09
au1812,14:35:31.0,279.4,34114,281.25,279.35,62,279.4,8,63566,9.55006e+09
au1812,14:35:34.0,279.4,34130,281.25,279.4,382,279.45,39,63560,9.55453e+09
au1812,14:35:34.500,279.4,34130,281.25,279.4,384,279.45,45,63560,9.55453e+09
au1812,14:35:36.500,279.4,34130,281.25,279.4,384,279.45,45,63560,9.55453e+09
au1812,14:35:38.0,279.4,34130,281.25,279.4,384,279.45,50,63560,9.55453e+09
au1812,14:35:38.500,279.4,34130,281.25,279.4,384,279.45,26,63560,9.55453e+09
au1812,14:35:42.0,279.4,34130,281.25,279.4,384,279.45,26,63560,9.55453e+09
au1812,14:35:48.500,279.4,34130,281.25,279.4,384,279.45,20,63560,9.55453e+09
au1812,14:35:49.0,279.4,34130,281.25,279.4,384,279.45,20,63560,9.55453e+09
au1812,14:35:49.500,279.4,34130,281.25,279.4,384,279.45,20,63560,9.55453e+09
au1812,14:35:50.0,279.4,34130,281.25,279.4,384,279.45,20,63560,9.55453e+09
au1812,14:35:50.500,279.4,34130,281.25,279.4,384,279.45,18,63560,9.55453e+09
au1812,14:35:53.500,279.4,34130,281.25,279.4,384,279.45,18,63560,9.55453e+09
au1812,14:35:54.0,279.4,34130,281.25,279.4,384,279.45,11,63560,9.55453e+09
au1812,14:35:57.500,279.4,34130,281.25,279.4,384,279.45,11,63560,9.55453e+09
au1812,14:35:58.0,279.4,34130,281.25,279.4,384,279.45,11,63560,9.55453e+09
au1812,14:36:04.0,279.45,34152,281.25,279.4,384,279.45,10,63580,9.56068e+09
au1812,14:36:06.500,279.45,34152,281.25,279.4,384,279.45,10,63580,9.56068e+09
au1812,14:36:07.500,279.45,34152,281.25,279.4,384,279.45,10,63580,9.56068e+09
au1812,14:36:08.0,279.45,34152,281.25,279.4,384,279.45,10,63580,9.56068e+09
au1812,14:36:12.500,279.45,34152,281.25,279.4,384,279.45,10,63580,9.56068e+09
au1812,14:36:20.500,279.45,34164,281.25,279.4,384,279.45,4,63592,9.56403e+09
