合约代码,更新时间,最新价,成交量,买价一,买量一,卖价一,卖量一,持仓量,换手率
T1806,13:27:53.500,93.565,17345,93.775,93.565,11,93.57,11,46314,1.62464e+10
T1806,13:27:55.0,93.565,17345,93.775,93.565,10,93.57,11,46314,1.62464e+10
T1806,13:27:56.0,93.565,17345,93.775,93.565,10,93.57,11,46314,1.62464e+10
T1806,13:27:57.0,93.565,17349,93.775,93.565,6,93.57,11,46314,1.62501e+10
T1806,13:27:57.500,93.565,17349,93.775,93.565,7,93.57,11,46314,1.62501e+10
T1806,13:27:58.0,93.565,17349,93.775,93.565,7,93.57,11,46314,1.62501e+10
T1806,13:27:58.500,93.565,17349,93.775,93.565,7,93.57,11,46314,1.62501e+10
T1806,13:27:59.500,93.565,17349,93.775,93.565,7,93.57,11,46314,1.62501e+10
T1806,13:28:00.0,93.565,17349,93.775,93.565,12,93.57,11,46314,1.62501e+10
T1806,13:28:01.0,93.565,17349,93.775,93.565,17,93.57,11,46314,1.62501e+10
T1806,13:28:01.500,93.57,17356,93.775,93.565,17,93.57,4,46321,1.62567e+10
T1806,13:28:02.0,93.57,17364,93.775,93.565,16,93.57,3,46323,1.62642e+10
T1806,13:28:02.500,93.57,17366,93.775,93.565,16,93.57,8,46321,1.6266e+10
T1806,13:28:03.0,93.57,17366,93.775,93.565,21,93.57,9,46321,1.6266e+10
T1806,13:28:03.500,93.57,17371,93.775,93.565,21,93.57,4,46325,1.62707e+10
T1806,13:28:04.0,93.57,17375,93.775,93.57,2,93.575,40,46328,1.62745e+10
T1806,13:28:04.500,93.57,17375,93.775,93.57,2,93.575,40,46328,1.62745e+10
T1806,13:28:05.0,93.57,17375,93.775,93.57,2,93.575,41,46328,1.62745e+10
T1806,13:28:06.500,93.57,17379,93.775,93.57,3,93.575,41,46330,1.62782e+10
T1806,13:28:07.0,93.565,17383,93.775,93.565,20,93.575,41,46332,1.62819e+10
T1806,13:28:07.500,93.575,17384,93.775,93.57,5,93.575,40,46332,1.62829e+10
T1806,13:28:08.0,93.575,17384,93.775,93.57,5,93.575,40,46332,1.62829e+10
T1806,13:28:08.500,93.575,17384,93.775,93.57,5,93.575,40,46332,1.62829e+10
T1806,13:28:09.500,93.575,17384,93.775,93.57,6,93.575,40,46332,1.62829e+10
T1806,13:28:11.0,93.57,17390,93.775,93.565,19,93.57,2,46335,1.62885e+10
T1806,13:28:11.500,93.57,17390,93.775,93.565,19,93.57,3,46335,1.62885e+10
T1806,13:28:12.0,93.57,17393,93.775,93.57,2,93.575,40,46336,1.62913e+10
T1806,13:28:12.500,93.57,17395,93.775,93.565,19,93.57,4,46336,1.62932e+10
T1806,13:28:13.0,93.57,17395,93.775,93.565,19,93.57,5,46336,1.62932e+10
T1806,13:28:13.500,93.57,17395,93.775,93.565,19,93.57,5,46336,1.62932e+10
T1806,13:28:14.0,93.57,17400,93.775,93.565,19,93.57,1,46339,1.62979e+10
T1806,13:28:15.0,93.57,17401,93.775,93.57,4,93.575,39,46339,1.62988e+10
T1806,13:28:16.0,93.57,17401,93.775,93.57,4,93.575,39,46339,1.62988e+10
T1806,13:28:16.500,93.57,17401,93.775,93.57,5,93.575,39,46339,1.62988e+10
T1806,13:28:17.0,93.57,17410,93.775,93.57,1,93.575,34,46342,1.63072e+10
T1806,13:28:17.500,93.57,17410,93.775,93.57,6,93.575,34,46342,1.63072e+10
T1806,13:28:18.0,93.57,17410,93.775,93.57,7,93.575,44,46342,1.63072e+10
T1806,13:28:18.500,93.57,17410,93.775,93.57,8,93.575,44,46342,1.63072e+10
T1806,13:28:19.0,93.57,17410,93.775,93.57,7,93.575,44,46342,1.63072e+10
T1806,13:28:19.500,93.57,17410,93.775,93.57,8,93.575,44,46342,1.63072e+10
T1806,13:28:20.500,93.57,17410,93.775,93.57,7,93.575,44,46342,1.63072e+10
T1806,13:28:21.0,93.57,17410,93.775,93.57,13,93.575,44,46342,1.63072e+10
T1806,13:28:23.500,93.575,17411,93.775,93.57,13,93.575,43,46342,1.63081e+10
T1806,13:28:24.500,93.575,17411,93.775,93.57,14,93.575,43,46342,1.63081e+10
T1806,13:28:26.500,93.575,17411,93.775,93.57,15,93.575,43,46342,1.63081e+10
T1806,13:28:27.0,93.575,17416,93.775,93.57,11,93.575,42,46344,1.63128e+10
T1806,13:28:28.500,93.575,17417,93.775,93.57,11,93.575,41,46344,1.63138e+10
T1806,13:28:29.500,93.575,17417,93.775,93.57,9,93.575,41,46344,1.63138e+10
T1806,13:28:30.0,93.575,17422,93.775,93.57,9,93.575,36,46349,1.63184e+10
T1806,13:28:30.500,93.575,17422,93.775,93.57,4,93.575,36,46349,1.63184e+10
T1806,13:28:31.0,93.575,17422,93.775,93.57,5,93.575,36,46349,1.63184e+10
T1806,13:28:31.500,93.575,17422,93.775,93.57,5,93.575,36,46349,1.63184e+10
T1806,13:28:32.0,93.575,17422,93.775,93.57,7,93.575,36,46349,1.63184e+10
T1806,13:28:35.0,93.575,17422,93.775,93.57,7,93.575,36,46349,1.63184e+10
T1806,13:28:35.500,93.575,17422,93.775,93.57,8,93.575,36,46349,1.63184e+10
T1806,13:28:36.0,93.575,17422,93.775,93.57,9,93.575,36,46349,1.63184e+10
T1806,13:28:37.0,93.57,17426,93.775,93.57,5,93.575,36,46349,1.63222e+10
T1806,13:28:37.500,93.57,17431,93.775,93.565,8,93.575,36,46349,1.63269e+10
T1806,13:28:38.0,93.57,17431,93.775,93.565,10,93.57,1,46349,1.63269e+10
T1806,13:28:38.500,93.57,17433,93.775,93.565,10,93.575,36,46349,1.63287e+10
T1806,13:28:39.0,93.575,17434,93.775,93.565,10,93.575,35,46350,1.63297e+10
T1806,13:28:39.500,93.57,17435,93.775,93.565,10,93.575,34,46349,1.63306e+10
T1806,13:28:40.500,93.57,17435,93.775,93.565,10,93.575,34,46349,1.63306e+10
T1806,13:28:41.0,93.57,17435,93.775,93.565,10,93.57,1,46349,1.63306e+10
T1806,13:28:41.500,93.57,17436,93.775,93.57,1,93.575,34,46350,1.63315e+10
T1806,13:28:42.0,93.57,17437,93.775,93.565,10,93.57,6,46351,1.63325e+10
T1806,13:28:42.500,93.57,17437,93.775,93.565,10,93.57,4,46351,1.63325e+10
T1806,13:28:44.500,93.57,17437,93.775,93.565,11,93.57,4,46351,1.63325e+10
T1806,13:28:45.0,93.57,17438,93.775,93.565,11,93.57,3,46351,1.63334e+10
T1806,13:28:45.500,93.57,17441,93.775,93.57,3,93.575,34,46348,1.63362e+10
T1806,13:28:46.0,93.57,17442,93.775,93.57,2,93.575,34,46348,1.63372e+10
T1806,13:28:46.500,93.57,17444,93.775,93.565,10,93.57,10,46347,1.6339e+10
T1806,13:28:47.0,93.565,17448,93.775,93.565,6,93.57,1,46349,1.63428e+10
T1806,13:28:47.500,93.565,17451,93.775,93.565,4,93.57,10,46351,1.63456e+10
T1806,13:28:48.0,93.565,17455,93.775,93.56,12,93.57,12,46350,1.63493e+10
T1806,13:28:48.500,93.57,17456,93.775,93.56,16,93.57,12,46350,1.63503e+10
T1806,13:28:49.500,93.57,17456,93.775,93.56,16,93.57,12,46350,1.63503e+10
T1806,13:28:50.500,93.57,17456,93.775,93.565,1,93.57,12,46350,1.63503e+10
T1806,13:28:51.0,93.57,17456,93.775,93.565,2,93.57,12,46350,1.63503e+10
T1806,13:28:51.500,93.57,17456,93.775,93.565,3,93.57,12,46350,1.63503e+10
T1806,13:28:52.0,93.57,17456,93.775,93.565,3,93.57,13,46350,1.63503e+10
T1806,13:28:52.500,93.57,17456,93.775,93.565,3,93.57,13,46350,1.63503e+10
T1806,13:28:54.0,93.57,17469,93.775,93.57,4,93.575,34,46339,1.63624e+10
T1806,13:28:54.500,93.57,17473,93.775,93.565,3,93.575,34,46337,1.63662e+10
T1806,13:28:55.0,93.57,17473,93.775,93.565,6,93.57,2,46337,1.63662e+10
T1806,13:28:55.500,93.57,17475,93.775,93.565,8,93.575,34,46337,1.6368e+10
T1806,13:28:56.500,93.57,17475,93.775,93.565,9,93.575,34,46337,1.6368e+10
T1806,13:28:57.0,93.565,17477,93.775,93.565,7,93.575,34,46337,1.63699e+10
T1806,13:28:57.500,93.565,17477,93.775,93.565,6,93.575,34,46337,1.63699e+10
T1806,13:28:58.0,93.565,17477,93.775,93.565,7,93.575,34,46337,1.63699e+10
T1806,13:28:58.500,93.565,17477,93.775,93.565,7,93.575,34,46337,1.63699e+10
T1806,13:28:59.0,93.565,17477,93.775,93.565,6,93.575,34,46337,1.63699e+10
T1806,13:28:59.500,93.565,17477,93.775,93.565,7,93.57,1,46337,1.63699e+10
T1806,13:29:00.0,93.575,17487,93.775,93.565,7,93.575,26,46346,1.63793e+10
T1806,13:29:00.500,93.565,17488,93.775,93.565,8,93.575,26,46346,1.63802e+10
T1806,13:29:01.0,93.565,17488,93.775,93.57,3,93.575,26,46346,1.63802e+10
T1806,13:29:01.500,93.565,17488,93.775,93.57,4,93.575,26,46346,1.63802e+10
T1806,13:29:02.0,93.565,17488,93.775,93.57,9,93.575,26,46346,1.63802e+10
T1806,13:29:02.500,93.565,17488,93.775,93.57,9,93.575,26,46346,1.63802e+10
T1806,13:29:03.0,93.565,17488,93.775,93.57,9,93.575,26,46346,1.63802e+10
T1806,13:29:03.500,93.565,17488,93.775,93.57,4,93.575,26,46346,1.63802e+10
T1806,13:29:08.0,93.565,17488,93.775,93.57,4,93.575,26,46346,1.63802e+10
T1806,13:29:08.500,93.565,17488,93.775,93.57,4,93.575,26,46346,1.63802e+10
T1806,13:29:13.0,93.565,17488,93.775,93.57,4,93.575,26,46346,1.63802e+10
T1806,13:29:13.500,93.565,17488,93.775,93.57,5,93.575,26,46346,1.63802e+10
T1806,13:29:14.0,93.565,17488,93.775,93.57,5,93.575,27,46346,1.63802e+10
T1806,13:29:15.500,93.565,17488,93.775,93.57,5,93.575,29,46346,1.63802e+10
T1806,13:29:16.0,93.565,17488,93.775,93.57,5,93.575,29,46346,1.63802e+10
T1806,13:29:16.500,93.565,17488,93.775,93.57,5,93.575,29,46346,1.63802e+10
T1806,13:29:19.0,93.565,17488,93.775,93.57,5,93.575,29,46346,1.63802e+10
T1806,13:29:21.500,93.565,17488,93.775,93.57,5,93.575,29,46346,1.63802e+10
T1806,13:29:22.500,93.575,17489,93.775,93.57,5,93.575,28,46346,1.63811e+10
T1806,13:29:23.0,93.575,17490,93.775,93.57,5,93.575,27,46346,1.63821e+10
T1806,13:29:23.500,93.575,17490,93.775,93.57,5,93.575,27,46346,1.63821e+10
T1806,13:29:25.0,93.575,17490,93.775,93.57,5,93.575,27,46346,1.63821e+10
T1806,13:29:26.0,93.575,17490,93.775,93.57,5,93.575,29,46346,1.63821e+10
T1806,13:29:28.500,93.575,17490,93.775,93.57,6,93.575,29,46346,1.63821e+10
T1806,13:29:29.500,93.575,17491,93.775,93.57,6,93.575,28,46347,1.6383e+10
T1806,13:29:32.500,93.575,17491,93.775,93.57,6,93.575,29,46347,1.6383e+10
T1806,13:29:33.500,93.575,17491,93.775,93.57,5,93.575,29,46347,1.6383e+10
T1806,13:29:34.0,93.575,17491,93.775,93.57,5,93.575,29,46347,1.6383e+10
T1806,13:29:37.0,93.575,17503,93.775,93.57,5,93.575,17,46347,1.63942e+10
T1806,13:29:37.500,93.575,17503,93.775,93.57,7,93.575,17,46347,1.63942e+10
T1806,13:29:38.0,93.575,17508,93.775,93.57,7,93.575,12,46352,1.63989e+10
T1806,13:29:38.500,93.575,17508,93.775,93.57,7,93.575,12,46352,1.63989e+10
T1806,13:29:41.0,93.575,17508,93.775,93.57,7,93.575,12,46352,1.63989e+10
T1806,13:29:42.0,93.575,17508,93.775,93.57,7,93.575,12,46352,1.63989e+10
T1806,13:29:42.500,93.575,17508,93.775,93.57,7,93.575,12,46352,1.63989e+10
T1806,13:29:45.0,93.575,17509,93.775,93.57,7,93.575,11,46353,1.63998e+10
T1806,13:29:45.500,93.57,17525,93.775,93.565,38,93.57,3,46354,1.64148e+10
T1806,13:29:46.0,93.57,17529,93.775,93.57,5,93.575,2,46357,1.64186e+10
T1806,13:29:46.500,93.57,17529,93.775,93.57,15,93.575,4,46357,1.64186e+10
T1806,13:29:47.0,93.57,17529,93.775,93.57,15,93.575,3,46357,1.64186e+10
T1806,13:29:47.500,93.57,17529,93.775,93.57,16,93.575,4,46357,1.64186e+10
T1806,13:29:48.0,93.57,17529,93.775,93.57,16,93.575,4,46357,1.64186e+10
T1806,13:29:49.0,93.57,17532,93.775,93.57,13,93.575,4,46357,1.64214e+10
T1806,13:29:49.500,93.575,17533,93.775,93.57,4,93.575,3,46358,1.64223e+10
T1806,13:29:50.0,93.575,17533,93.775,93.57,10,93.575,5,46358,1.64223e+10
T1806,13:29:50.500,93.575,17533,93.775,93.57,2,93.575,8,46358,1.64223e+10
T1806,13:29:51.0,93.575,17533,93.775,93.57,2,93.575,9,46358,1.64223e+10
T1806,13:29:52.500,93.575,17533,93.775,93.57,2,93.575,10,46358,1.64223e+10
T1806,13:29:54.0,93.575,17534,93.775,93.57,2,93.575,9,46358,1.64232e+10
T1806,13:29:56.0,93.575,17534,93.775,93.57,2,93.575,9,46358,1.64232e+10
T1806,13:29:56.500,93.575,17534,93.775,93.57,2,93.575,9,46358,1.64232e+10
T1806,13:29:57.0,93.575,17534,93.775,93.57,2,93.575,9,46358,1.64232e+10
T1806,13:29:58.0,93.575,17534,93.775,93.57,2,93.575,9,46358,1.64232e+10
T1806,13:29:58.500,93.575,17534,93.775,93.57,3,93.575,9,46358,1.64232e+10
T1806,13:29:59.0,93.575,17534,93.775,93.57,6,93.575,9,46358,1.64232e+10
T1806,13:30:00.0,93.57,17536,93.775,93.57,5,93.575,9,46357,1.64251e+10
T1806,13:30:00.500,93.57,17547,93.775,93.565,38,93.575,9,46362,1.64354e+10
T1806,13:30:01.0,93.565,17549,93.775,93.565,36,93.575,10,46361,1.64373e+10
T1806,13:30:01.500,93.565,17553,93.775,93.565,32,93.575,17,46359,1.6441e+10
T1806,13:30:02.0,93.565,17553,93.775,93.565,32,93.57,3,46359,1.6441e+10
T1806,13:30:02.500,93.565,17555,93.775,93.565,33,93.57,12,46357,1.64429e+10
T1806,13:30:03.0,93.565,17555,93.775,93.565,34,93.57,23,46357,1.64429e+10
T1806,13:30:03.500,93.565,17565,93.775,93.565,24,93.57,23,46357,1.64522e+10
T1806,13:30:04.0,93.565,17589,93.775,93.56,12,93.565,5,46365,1.64747e+10
T1806,13:30:04.500,93.565,17589,93.775,93.56,7,93.565,18,46365,1.64747e+10
T1806,13:30:05.0,93.56,17591,93.775,93.56,6,93.565,19,46367,1.64766e+10
T1806,13:30:06.0,93.56,17592,93.775,93.56,5,93.565,19,46366,1.64775e+10
T1806,13:30:07.500,93.56,17592,93.775,93.56,5,93.565,19,46366,1.64775e+10
T1806,13:30:08.0,93.56,17595,93.775,93.56,2,93.565,19,46364,1.64803e+10
T1806,13:30:08.500,93.56,17596,93.775,93.56,1,93.565,19,46364,1.64813e+10
T1806,13:30:09.0,93.555,17598,93.775,93.555,33,93.56,8,46362,1.64831e+10
T1806,13:30:09.500,93.555,17601,93.775,93.555,32,93.56,7,46361,1.64859e+10
T1806,13:30:10.0,93.555,17603,93.775,93.555,31,93.56,8,46361,1.64878e+10
T1806,13:30:10.500,93.555,17604,93.775,93.555,30,93.56,9,46361,1.64887e+10
T1806,13:30:11.0,93.555,17604,93.775,93.555,30,93.56,19,46361,1.64887e+10
T1806,13:30:11.500,93.555,17604,93.775,93.555,29,93.56,19,46361,1.64887e+10
T1806,13:30:12.500,93.555,17604,93.775,93.555,28,93.56,20,46361,1.64887e+10
T1806,13:30:13.0,93.56,17605,93.775,93.555,28,93.56,19,46362,1.64897e+10
T1806,13:30:14.0,93.56,17605,93.775,93.555,27,93.56,19,46362,1.64897e+10
T1806,13:30:14.500,93.555,17606,93.775,93.555,26,93.56,19,46362,1.64906e+10
T1806,13:30:15.0,93.555,17606,93.775,93.555,30,93.56,19,46362,1.64906e+10
T1806,13:30:15.500,93.555,17608,93.775,93.555,28,93.56,19,46361,1.64925e+10
T1806,13:30:16.0,93.555,17610,93.775,93.555,27,93.56,19,46362,1.64944e+10
T1806,13:30:16.500,93.555,17610,93.775,93.555,27,93.56,19,46362,1.64944e+10
T1806,13:30:17.0,93.555,17620,93.775,93.555,17,93.56,19,46363,1.65037e+10
T1806,13:30:17.500,93.555,17621,93.775,93.555,16,93.56,19,46363,1.65046e+10
T1806,13:30:18.0,93.555,17621,93.775,93.555,17,93.56,19,46363,1.65046e+10
T1806,13:30:18.500,93.555,17621,93.775,93.555,18,93.56,19,46363,1.65046e+10
T1806,13:30:19.0,93.555,17621,93.775,93.555,18,93.56,18,46363,1.65046e+10
T1806,13:30:20.0,93.555,17621,93.775,93.555,18,93.56,17,46363,1.65046e+10
T1806,13:30:22.0,93.555,17622,93.775,93.555,17,93.56,17,46363,1.65056e+10
T1806,13:30:22.500,93.555,17623,93.775,93.555,17,93.56,16,46364,1.65065e+10
T1806,13:30:25.500,93.555,17634,93.775,93.555,7,93.56,16,46372,1.65168e+10
T1806,13:30:26.0,93.555,17634,93.775,93.555,7,93.56,16,46372,1.65168e+10
T1806,13:30:26.500,93.555,17637,93.775,93.555,4,93.56,16,46373,1.65196e+10
T1806,13:30:27.500,93.555,17637,93.775,93.555,5,93.56,16,46373,1.65196e+10
T1806,13:30:28.0,93.555,17637,93.775,93.555,6,93.56,16,46373,1.65196e+10
T1806,13:30:28.500,93.555,17637,93.775,93.555,8,93.56,16,46373,1.65196e+10
T1806,13:30:29.500,93.555,17637,93.775,93.555,8,93.56,16,46373,1.65196e+10
T1806,13:30:31.500,93.555,17644,93.775,93.55,62,93.555,4,46376,1.65262e+10
T1806,13:30:32.0,93.555,17653,93.775,93.555,15,93.56,1,46380,1.65346e+10
T1806,13:30:32.500,93.56,17655,93.775,93.56,1,93.565,15,46380,1.65365e+10
T1806,13:30:33.0,93.56,17657,93.775,93.555,14,93.56,1,46381,1.65383e+10
T1806,13:30:33.500,93.555,17660,93.775,93.555,18,93.565,15,46381,1.65411e+10
T1806,13:30:34.0,93.555,17660,93.775,93.555,21,93.565,15,46381,1.65411e+10
T1806,13:30:34.500,93.555,17681,93.775,93.55,62,93.555,19,46382,1.65608e+10
T1806,13:30:35.0,93.555,17682,93.775,93.55,62,93.555,18,46383,1.65617e+10
T1806,13:30:35.500,93.555,17692,93.775,93.55,62,93.555,8,46393,1.65711e+10
T1806,13:30:36.0,93.55,17707,93.775,93.55,60,93.56,10,46387,1.65851e+10
T1806,13:30:36.500,93.55,17710,93.775,93.555,1,93.56,11,46386,1.65879e+10
T1806,13:30:37.0,93.555,17711,93.775,93.55,60,93.555,3,46387,1.65888e+10
T1806,13:30:37.500,93.555,17714,93.775,93.555,3,93.56,11,46390,1.65916e+10
T1806,13:30:38.0,93.555,17714,93.775,93.555,3,93.56,10,46390,1.65916e+10
T1806,13:30:38.500,93.555,17714,93.775,93.555,3,93.56,15,46390,1.65916e+10
T1806,13:30:39.0,93.555,17717,93.775,93.55,60,93.555,2,46389,1.65945e+10
T1806,13:30:39.500,93.555,17719,93.775,93.555,2,93.56,20,46387,1.65963e+10
T1806,13:30:40.0,93.555,17719,93.775,93.55,60,93.555,10,46387,1.65963e+10
T1806,13:30:40.500,93.555,17720,93.775,93.55,60,93.555,9,46386,1.65973e+10
T1806,13:30:41.0,93.555,17722,93.775,93.55,60,93.555,7,46384,1.65991e+10
T1806,13:30:41.500,93.555,17724,93.775,93.55,60,93.555,6,46384,1.6601e+10
T1806,13:30:42.0,93.555,17724,93.775,93.55,60,93.555,7,46384,1.6601e+10
T1806,13:30:42.500,93.555,17729,93.775,93.55,60,93.555,1,46379,1.66057e+10
T1806,13:30:43.0,93.555,17730,93.775,93.555,1,93.56,19,46380,1.66066e+10
T1806,13:30:43.500,93.555,17730,93.775,93.55,60,93.56,19,46380,1.66066e+10
T1806,13:30:44.0,93.555,17731,93.775,93.55,60,93.56,19,46381,1.66076e+10
T1806,13:30:44.500,93.555,17731,93.775,93.555,1,93.56,19,46381,1.66076e+10
T1806,13:30:45.0,93.555,17732,93.775,93.55,75,93.56,19,46381,1.66085e+10
T1806,13:30:46.0,93.555,17732,93.775,93.555,1,93.56,19,46381,1.66085e+10
T1806,13:30:46.500,93.555,17732,93.775,93.555,1,93.56,19,46381,1.66085e+10
T1806,13:30:47.500,93.555,17732,93.775,93.555,1,93.56,19,46381,1.66085e+10
T1806,13:30:48.0,93.555,17732,93.775,93.555,1,93.56,19,46381,1.66085e+10
T1806,13:30:48.500,93.55,17735,93.775,93.55,74,93.56,19,46379,1.66113e+10
T1806,13:30:49.0,93.55,17735,93.775,93.55,74,93.56,18,46379,1.66113e+10
T1806,13:30:50.0,93.55,17735,93.775,93.55,74,93.56,18,46379,1.66113e+10
T1806,13:30:50.500,93.55,17735,93.775,93.55,74,93.56,18,46379,1.66113e+10
T1806,13:30:51.0,93.55,17735,93.775,93.55,74,93.555,1,46379,1.66113e+10
T1806,13:30:51.500,93.555,17736,93.775,93.555,3,93.56,18,46378,1.66122e+10
T1806,13:30:52.0,93.555,17736,93.775,93.555,2,93.56,18,46378,1.66122e+10
T1806,13:30:52.500,93.555,17736,93.775,93.555,2,93.56,18,46378,1.66122e+10
T1806,13:30:53.0,93.555,17736,93.775,93.555,2,93.56,13,46378,1.66122e+10
T1806,13:30:53.500,93.555,17736,93.775,93.555,2,93.56,13,46378,1.66122e+10
T1806,13:30:54.0,93.555,17739,93.775,93.55,74,93.555,7,46378,1.6615e+10
T1806,13:30:54.500,93.555,17740,93.775,93.55,74,93.555,6,46378,1.6616e+10
T1806,13:30:55.0,93.555,17741,93.775,93.55,74,93.555,5,46378,1.66169e+10
T1806,13:30:55.500,93.555,17741,93.775,93.55,74,93.555,5,46378,1.66169e+10
T1806,13:30:56.0,93.555,17747,93.775,93.555,4,93.56,13,46373,1.66225e+10
T1806,13:30:56.500,93.555,17747,93.775,93.555,4,93.56,13,46373,1.66225e+10
T1806,13:30:57.0,93.555,17747,93.775,93.555,4,93.56,13,46373,1.66225e+10
T1806,13:30:58.500,93.555,17749,93.775,93.555,2,93.56,14,46373,1.66244e+10
T1806,13:30:59.0,93.555,17750,93.775,93.555,1,93.56,14,46372,1.66253e+10
T1806,13:31:00.500,93.555,17750,93.775,93.555,2,93.56,14,46372,1.66253e+10
T1806,13:31:01.0,93.555,17750,93.775,93.555,2,93.56,14,46372,1.66253e+10
T1806,13:31:02.0,93.555,17752,93.775,93.55,73,93.555,8,46370,1.66272e+10
T1806,13:31:02.500,93.555,17752,93.775,93.55,73,93.555,34,46370,1.66272e+10
T1806,13:31:03.0,93.55,17774,93.775,93.55,51,93.555,41,46367,1.66478e+10
T1806,13:31:03.500,93.55,17826,93.775,93.545,48,93.55,41,46393,1.66964e+10
T1806,13:31:04.0,93.545,17850,93.775,93.545,24,93.55,37,46399,1.67189e+10
T1806,13:31:04.500,93.545,17877,93.775,93.54,94,93.545,2,46382,1.67441e+10
T1806,13:31:05.0,93.54,17889,93.775,93.54,85,93.545,8,46376,1.67554e+10
T1806,13:31:05.500,93.54,17904,93.775,93.54,70,93.545,9,46386,1.67694e+10
T1806,13:31:06.0,93.54,17907,93.775,93.54,67,93.545,10,46387,1.67722e+10
T1806,13:31:06.500,93.545,17921,93.775,93.54,65,93.55,16,46384,1.67853e+10
T1806,13:31:07.0,93.54,17928,93.775,93.54,65,93.55,14,46378,1.67918e+10
T1806,13:31:07.500,93.54,17930,93.775,93.545,1,93.55,18,46380,1.67937e+10
T1806,13:31:08.0,93.545,17931,93.775,93.54,64,93.545,1,46381,1.67946e+10
T1806,13:31:08.500,93.545,17932,93.775,93.54,66,93.55,13,46380,1.67956e+10
T1806,13:31:09.0,93.545,17932,93.775,93.54,66,93.545,1,46380,1.67956e+10
T1806,13:31:09.500,93.545,17934,93.775,93.54,65,93.545,1,46379,1.67975e+10
T1806,13:31:10.0,93.545,17936,93.775,93.545,1,93.55,15,46380,1.67993e+10
T1806,13:31:10.500,93.545,17946,93.775,93.54,66,93.55,8,46371,1.68087e+10
T1806,13:31:11.0,93.545,17946,93.775,93.545,4,93.55,10,46371,1.68087e+10
T1806,13:31:11.500,93.545,17946,93.775,93.545,15,93.55,15,46371,1.68087e+10
T1806,13:31:12.0,93.545,17946,93.775,93.545,8,93.55,16,46371,1.68087e+10
T1806,13:31:12.500,93.545,17947,93.775,93.545,5,93.55,27,46372,1.68096e+10
T1806,13:31:13.0,93.55,17972,93.775,93.54,67,93.55,12,46371,1.6833e+10
T1806,13:31:13.500,93.55,17972,93.775,93.545,2,93.55,14,46371,1.6833e+10
T1806,13:31:14.0,93.545,17975,93.775,93.54,67,93.545,4,46370,1.68358e+10
T1806,13:31:14.500,93.545,17979,93.775,93.545,6,93.55,17,46366,1.68395e+10
T1806,13:31:15.0,93.545,17979,93.775,93.545,5,93.55,18,46366,1.68395e+10
T1806,13:31:15.500,93.54,17989,93.775,93.54,62,93.545,5,46363,1.68489e+10
T1806,13:31:16.0,93.54,17989,93.775,93.54,63,93.545,5,46363,1.68489e+10
T1806,13:31:16.500,93.54,17989,93.775,93.54,64,93.545,5,46363,1.68489e+10
T1806,13:31:17.500,93.545,17990,93.775,93.54,64,93.545,4,46363,1.68498e+10
T1806,13:31:18.0,93.545,17995,93.775,93.545,23,93.55,19,46364,1.68545e+10
T1806,13:31:18.500,93.545,18001,93.775,93.545,24,93.55,14,46365,1.68601e+10
T1806,13:31:19.0,93.545,18002,93.775,93.545,23,93.55,14,46364,1.68611e+10
T1806,13:31:19.500,93.545,18003,93.775,93.545,22,93.55,24,46364,1.6862e+10
T1806,13:31:20.0,93.545,18004,93.775,93.545,11,93.55,24,46363,1.68629e+10
T1806,13:31:20.500,93.545,18004,93.775,93.545,14,93.55,24,46363,1.68629e+10
T1806,13:31:21.0,93.545,18004,93.775,93.545,15,93.55,24,46363,1.68629e+10
T1806,13:31:21.500,93.55,18005,93.775,93.545,15,93.55,23,46363,1.68639e+10
T1806,13:31:22.0,93.545,18022,93.775,93.54,72,93.545,3,46352,1.68798e+10
T1806,13:31:22.500,93.54,18024,93.775,93.54,71,93.545,2,46352,1.68816e+10
T1806,13:31:23.0,93.54,18024,93.775,93.54,71,93.545,4,46352,1.68816e+10
T1806,13:31:23.500,93.545,18025,93.775,93.54,71,93.545,3,46352,1.68826e+10
T1806,13:31:24.0,93.545,18026,93.775,93.54,71,93.545,2,46352,1.68835e+10
T1806,13:31:24.500,93.55,18031,93.775,93.545,1,93.55,30,46348,1.68882e+10
T1806,13:31:25.0,93.55,18031,93.775,93.545,2,93.55,30,46348,1.68882e+10
T1806,13:31:25.500,93.55,18031,93.775,93.545,3,93.55,30,46348,1.68882e+10
T1806,13:31:26.0,93.55,18031,93.775,93.545,12,93.55,30,46348,1.68882e+10
T1806,13:31:26.500,93.55,18031,93.775,93.545,14,93.55,30,46348,1.68882e+10
T1806,13:31:27.0,93.55,18032,93.775,93.545,14,93.55,29,46347,1.68891e+10
T1806,13:31:27.500,93.55,18032,93.775,93.545,15,93.55,29,46347,1.68891e+10
T1806,13:31:28.0,93.55,18033,93.775,93.545,20,93.55,28,46347,1.68901e+10
T1806,13:31:30.0,93.545,18043,93.775,93.545,10,93.55,28,46338,1.68994e+10
T1806,13:31:30.500,93.55,18044,93.775,93.545,8,93.55,27,46339,1.69004e+10
T1806,13:31:31.0,93.545,18056,93.775,93.54,71,93.545,15,46347,1.69116e+10
T1806,13:31:31.500,93.545,18056,93.775,93.54,72,93.545,15,46347,1.69116e+10
T1806,13:31:32.500,93.545,18057,93.775,93.54,72,93.545,14,46348,1.69125e+10
T1806,13:31:33.0,93.545,18057,93.775,93.54,72,93.545,14,46348,1.69125e+10
